search_term,brand_name,current_price,product_rating,product_title,original_price,sale_price,discount_percent,category_path,product_link,image_link,review_count,size_options
sneakers,LMG Lifestyle,Rs. 499,"4.5
|
23",Girls Sneakers,Rs. 1999,Rs. 499,(75% OFF),Sneakers Online,https://www.myntra.com/casual-shoes/lmg+lifestyle/lmg-lifestyle-girls-solid-synthetic-regular-velcro-school-sneakers/34135312/buy,N/A,"|
23",N/A
sneakers,Red Tape,Rs. 1119,"4.5
|
1k",Women Perforations Sneakers,Rs. 5999,Rs. 1119,(Rs. 4880 OFF),Sneakers Online,https://www.myntra.com/casual-shoes/red+tape/red-tape-women-perforations-basics-sneakers/24781726/buy,N/A,"|
1k",N/A
sneakers,Nike,N/A,"4.7
|
127",Women Air Force 1 07 Sneakers,N/A,N/A,N/A,Sneakers Online,https://www.myntra.com/casual-shoes/nike/nike-women-air-force-1-07-sneakers/23442184/buy,N/A,"|
127",N/A
sneakers,Fame Forever by Lifestyle,Rs. 1039,"4.5
|
10",Girls Sneakers,Rs. 1599,Rs. 1039,(35% OFF),Sneakers Online,https://www.myntra.com/casual-shoes/fame+forever+by+lifestyle/fame-forever-by-lifestyle-girls-sneakers/32820346/buy,N/A,"|
10",N/A
sneakers,YK,Rs. 519,"4.2
|
244",Girls Colourblocked Slip-On Sneakers,Rs. 1999,Rs. 519,(74% OFF),Sneakers Online,https://www.myntra.com/casual-shoes/yk/yk-girls-colourblocked-slip-on-sneakers/20228834/buy,N/A,"|
244",N/A
sneakers,Nike,Rs. 6030,"5
|
5",Court Vision Low Premium Shoes,Rs. 7095,Rs. 6030,(15% OFF),Sneakers Online,https://www.myntra.com/casual-shoes/nike/nike-court-vision-low-premium-men-casual-sneakers/34462806/buy,N/A,"|
5",N/A
blue linen pants,TWIN BIRDS,N/A,N/A,Navy Blue Solid Straight Pants,N/A,N/A,N/A,Blue Linen Pants,https://www.myntra.com/trousers/twin+birds/twin-birds-womens-navy-blue-cotton-linen-solid-straight-pants/35084349/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/35084349/2025/6/23/32990ff5-5be7-4454-a3e7-b3cc520cea581750669499586-TWIN-BIRDS-Women-High-Rise-Pleated-Trousers-8441750669499063-1.jpg",N/A,N/A
blue linen pants,JAINISH,Rs. 494,"4
|
21",Linen Cotton Lounge Pants,Rs. 1499,Rs. 494,(67% OFF),Blue Linen Pants,https://www.myntra.com/lounge-pants/jainish/jainish-men-blue-linen-cotton-slim-fit-lounge-pants/15391570/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15391570/2021/9/7/4e5055e6-1b01-4f99-9181-e11adb1342c41631009417360JainishMensLinenCottonLoungePants1.jpg","|
21",N/A
blue linen pants,NEVER NEUD,Rs. 1147,N/A,Men Trousers,Rs. 2799,Rs. 1147,(59% OFF),Blue Linen Pants,https://www.myntra.com/trousers/never+neud/never-neud-men-relaxed-fancy-linen-trousers/32543551/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/29/nyyRau2d_38cfb84cc4c14e819c4efb3113631c5d.jpg",N/A,N/A
blue linen pants,DAMENSCH,Rs. 1601,"3.9
|
38",Men Cotton-Linen Lounge Pant,Rs. 1799,Rs. 1601,(11% OFF),Blue Linen Pants,https://www.myntra.com/lounge-pants/damensch/damensch-premium-cotton-linen-lounge-pant/28952912/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28952912/2024/5/31/dc45ed5a-5e5b-4652-81ac-49e09bce96201717151674282-DAMENSCH-Premium-Cotton-Linen-Lounge-Pant-41717151673840-1.jpg","|
38",N/A
blue linen pants,PAUL STREET,Rs. 1199,"3.7
|
35",Men Solid Regular Fit Trousers,Rs. 2795,Rs. 1199,(Rs. 1596 OFF),Blue Linen Pants,https://www.myntra.com/trousers/paul+street/paul-street-men-solid-regular-fit-linen-trousers/30713901/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/24/BIH6grU7_8206870903514b54922eb05bf9d079b7.jpg","|
35",N/A
blue linen pants,CAVALLO by Linen Club,Rs. 899,N/A,Slim Fit Opaque Casual Shirt,Rs. 1999,Rs. 899,(Rs. 1100 OFF),Blue Linen Pants,https://www.myntra.com/shirts/cavallo+by+linen+club/cavallo-by-linen-club-men-contemporary-slim-fit-opaque-striped-casual-shirt/30189135/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30189135/2024/JULY/11/mRj3t4k7_409f0b5507ac4e6a80fbfb357105433c.jpg",N/A,N/A
blue linen pants,Powerlook,Rs. 1052,"3.7
|
9",Navy Linen Pant,Rs. 2699,Rs. 1052,(61% OFF),Blue Linen Pants,https://www.myntra.com/trousers/powerlook/powerlook-navy-linen-pant/33070212/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/5/elVECs4f_69da41391ffd458eb105c5a308556864.jpg","|
9",N/A
blue linen pants,BEVDAAS,Rs. 1399,N/A,Men Mid-Rise Korean Pants,Rs. 4665,Rs. 1399,(Rs. 3266 OFF),Blue Linen Pants,https://www.myntra.com/trousers/bevdaas/bevdaas-men-relaxed-mid-rise-easy-wash-korean-pants/35217418/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/27/TUJvyWhL_3326694a5288410d85136b9366450271.jpg",N/A,N/A
blue linen pants,CAVALLO by Linen Club,Rs. 899,N/A,Slim Fit Opaque Casual Shirt,Rs. 1999,Rs. 899,(Rs. 1100 OFF),Blue Linen Pants,https://www.myntra.com/shirts/cavallo+by+linen+club/cavallo-by-linen-club-men-contemporary-slim-fit-opaque-casual-shirt/30189145/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30189145/2024/JULY/11/WazZ6wqI_fd575be6834c4c329853544036a206db.jpg",N/A,N/A
blue linen pants,Chemistry,Rs. 571,"3.5
|
6",Cotton-Linen Blend Trousers,Rs. 2599,Rs. 571,(78% OFF),Blue Linen Pants,https://www.myntra.com/trousers/chemistry/chemistry-women-cotton-linen-blend-trousers/30885247/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30885247/2025/1/7/e681c335-953f-411a-a1c6-5e6938ddb7401736251713044-Chemistry-Women-Trousers-2781736251712457-2.jpg","|
6",N/A
blue linen pants,THE BEETEL HOUSE,Rs. 874,N/A,Men Straight Fit Pleated Trousers,Rs. 2499,Rs. 874,(65% OFF),Blue Linen Pants,https://www.myntra.com/trousers/the+beetel+house/the-beetel-house-men-relaxed-straight-fit-lazy-linen-pleated-trousers/32935028/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/25/mac9BV1v_3bdbd8d26440423bbe42914e9a173808.jpg",N/A,N/A
blue linen pants,TCI,Rs. 981,N/A,Men Regular Fit Trousers,Rs. 2517,Rs. 981,(61% OFF),Blue Linen Pants,https://www.myntra.com/trousers/tci/tci-men-regular-fit-mid-rise-trousers/33378479/buy,N/A,N/A,N/A
blue linen pants,THE BEETEL HOUSE,Rs. 951,N/A,Men Trousers,Rs. 2799,Rs. 951,(66% OFF),Blue Linen Pants,https://www.myntra.com/trousers/the+beetel+house/the-beetel-house-men-relaxed-fancy-linen-trousers/32921965/buy,N/A,N/A,N/A
blue linen pants,DENNISON,Rs. 1399,"3.6
|
16",Auto-Fit Waist Korean Pants,Rs. 3999,Rs. 1399,(65% OFF),Blue Linen Pants,https://www.myntra.com/trousers/dennison/dennison-men-relaxed-baggy-fit-elasticated-easy-wash-auto-fit-waist-korean-pants/31811295/buy,N/A,"|
16",N/A
blue linen pants,20Dresses,Rs. 1262,"3.9
|
7",Women Trousers,Rs. 2295,Rs. 1262,(45% OFF),Blue Linen Pants,https://www.myntra.com/trousers/20dresses/20dresses-women-trousers/29881630/buy,N/A,"|
7",N/A
blue linen pants,TCI,Rs. 981,N/A,Men Regular Fit Trousers,Rs. 2517,Rs. 981,(61% OFF),Blue Linen Pants,https://www.myntra.com/trousers/tci/tci-men-regular-fit-trousers/33378480/buy,N/A,N/A,N/A
blue linen pants,Label Khoj,Rs. 942,N/A,Kurta With Trousers & Dupatta,Rs. 3625,Rs. 942,(74% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/label+khoj/label-khoj-floral-printed-sequinned-linen-straight-kurta-with-trousers--dupatta/29954003/buy,N/A,N/A,N/A
blue linen pants,FERANOID,Rs. 899,"4.4
|
7",Women Straight Fit Trousers,Rs. 2999,Rs. 899,(70% OFF),Blue Linen Pants,https://www.myntra.com/trousers/feranoid/feranoid-women-original-easy-wash-linen-straight-fit-pleated-trousers/32752738/buy,N/A,"|
7",N/A
blue linen pants,MOJILAA,Rs. 1270,N/A,Printed Straight Kurta Set,Rs. 3099,Rs. 1270,(59% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/mojilaa/mojilaa-floral-printed-notch-neck-sequinned-linen-straight-kurta-with-trousers/34922000/buy,N/A,N/A,N/A
blue linen pants,NEVER NEUD,Rs. 974,N/A,Men Straight Fit Trousers,Rs. 2499,Rs. 974,(61% OFF),Blue Linen Pants,https://www.myntra.com/trousers/never+neud/never-neud-men-relaxed-straight-fit-lazy-linen-pleated-trousers/32113775/buy,N/A,N/A,N/A
blue linen pants,VASTRAMAY,Rs. 574,"4.3
|
24",Girls Printed Kurti with Dhoti Pants With Dupatta,Rs. 2499,Rs. 574,(77% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/vastramay/vastramay-girls-blue-ikat-printed-linen-kurta-and-pant-set/18772056/buy,N/A,"|
24",N/A
blue linen pants,QISSA,Rs. 999,"3.9
|
101",Printed Kurta with Trousers,Rs. 2499,Rs. 999,(60% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/qissa/qissa-round-neck-floral-printed-regular-linen-straight-kurta-with-trousers/30016328/buy,N/A,"|
101",N/A
blue linen pants,20Dresses,Rs. 1262,N/A,Women Trousers,Rs. 2295,Rs. 1262,(45% OFF),Blue Linen Pants,https://www.myntra.com/trousers/20dresses/20dresses-women-trousers/29890131/buy,N/A,N/A,N/A
blue linen pants,THE BEETEL HOUSE,Rs. 944,N/A,Men Trousers,Rs. 2699,Rs. 944,(65% OFF),Blue Linen Pants,https://www.myntra.com/trousers/the+beetel+house/the-beetel-house-men-relaxed-linen-traveller-trousers/32921996/buy,N/A,N/A,N/A
blue linen pants,BLACK & BLAH BLAH,Rs. 799,"3.8
|
5",Loose Fit Pleated Trousers,Rs. 1999,Rs. 799,(Rs. 1200 OFF),Blue Linen Pants,https://www.myntra.com/trousers/black+%26+blah+blah/black--blah-blah-relaxed-loose-fit-solid-cotton-linen-pant/28133426/buy,N/A,"|
5",N/A
blue linen pants,NEVER NEUD,Rs. 1147,N/A,Men Mid - Rise Trousers,Rs. 2799,Rs. 1147,(59% OFF),Blue Linen Pants,https://www.myntra.com/trousers/never+neud/never-neud-men-relaxed-fancy-linen-trousers/32113766/buy,N/A,N/A,N/A
blue linen pants,FLOREOS,Rs. 779,N/A,Women Trousers,Rs. 1299,Rs. 779,(40% OFF),Blue Linen Pants,https://www.myntra.com/trousers/floreos/floreos-women-textured-embroidered-comfort-easy-wash-trousers/32933141/buy,N/A,N/A,N/A
blue linen pants,VASTRAMAY,Rs. 574,"4.6
|
7",Girls Printed Kurta with Palazzos With Dupatta,Rs. 2499,Rs. 574,(77% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/vastramay/vastramay-girls-blue-ikat-printed-linen-kurta-and-pant-set/18870604/buy,N/A,"|
7",N/A
blue linen pants,MOJILAA,Rs. 1270,N/A,Printed Straight Kurta Set,Rs. 3099,Rs. 1270,(59% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/mojilaa/mojilaa-floral-printed-sweetheart-neck-sequinned-linen-straight-kurta-with-trousers/34922006/buy,N/A,N/A,N/A
blue linen pants,Sera,Rs. 919,N/A,Mid-Rise Lounge Pants,Rs. 2298,Rs. 919,(60% OFF),Blue Linen Pants,https://www.myntra.com/lounge-pants/sera/sera-women-striped-mid-rise-lounge-pants/34415726/buy,N/A,N/A,N/A
blue linen pants,FLOREOS,Rs. 779,N/A,Women Trousers,Rs. 1299,Rs. 779,(40% OFF),Blue Linen Pants,https://www.myntra.com/trousers/floreos/floreos-women-textured-embroidered-comfort-easy-wash-trousers/32932716/buy,N/A,N/A,N/A
blue linen pants,NEVER NEUD,Rs. 1052,N/A,Men Relaxed Regular Trousers,Rs. 2699,Rs. 1052,(61% OFF),Blue Linen Pants,https://www.myntra.com/trousers/never+neud/never-neud-men-relaxed-linen-traveller-trousers/32543349/buy,N/A,N/A,N/A
blue linen pants,NEVER NEUD,Rs. 1052,N/A,Men Trousers,Rs. 2699,Rs. 1052,(61% OFF),Blue Linen Pants,https://www.myntra.com/trousers/never+neud/never-neud-men-relaxed-linen-traveller-trousers/31805369/buy,N/A,N/A,N/A
blue linen pants,FREAKINS,Rs. 1199,N/A,High-Rise Trousers,Rs. 4199,Rs. 1199,(Rs. 3000 OFF),Blue Linen Pants,https://www.myntra.com/trousers/freakins/freakins-navy-blue-wrap-around-korean-pants/30437162/buy,N/A,N/A,N/A
blue linen pants,BAESD,Rs. 646,N/A,Girls Culottes Trousers,Rs. 1748,Rs. 646,(63% OFF),Blue Linen Pants,https://www.myntra.com/trousers/baesd/baesd-girls-comfort-culottes-trousers/30161130/buy,N/A,N/A,N/A
blue linen pants,AKS,Rs. 1399,"3.7
|
13",Kurta With Trousers & Dupatta,Rs. 3999,Rs. 1399,(65% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/aks/aks-floral-printed-v-neck-linen-kurta-with-trousers--dupatta/26964836/buy,N/A,"|
13",N/A
blue linen pants,VASTRAMAY,Rs. 574,N/A,Girls Printed Kurta with Palazzos With Dupatta,Rs. 2499,Rs. 574,(77% OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/vastramay/vastramay-girls-blue-ikat-printed-kurta-and-pant/18876382/buy,N/A,N/A,N/A
blue linen pants,Lakshita,Rs. 4346,"4.4
|
7",Floral Embroidered Kurti Set,Rs. 5795,Rs. 4346,(Rs. 1449 OFF),Blue Linen Pants,https://www.myntra.com/kurta-sets/lakshita/lakshita-indigo-women-floral-embroidered-regular-linen-kurti-with-trousers/32217461/buy,N/A,"|
7",N/A
blue linen pants,Uptownie,Rs. 2303,"4.4
|
17",Linen Vest and Pants Set,Rs. 4799,Rs. 2303,(52% OFF),Blue Linen Pants,https://www.myntra.com/co-ords/uptownie/uptownie-printed-linen-2-piece-vest-and-pants-set/27842678/buy,N/A,"|
17",N/A
blue linen pants,Banana Club,Rs. 2549,"4.4
|
16",Men Linen Regular Trousers,Rs. 2999,Rs. 2549,(15% OFF),Blue Linen Pants,https://www.myntra.com/trousers/banana+club/banana-club-men-classic-linen-regular-trousers/29136830/buy,N/A,"|
16",N/A
blue linen pants,Creatures of Habit,N/A,N/A,Men Tapered Fit Trousers,N/A,N/A,N/A,Blue Linen Pants,https://www.myntra.com/trousers/creatures+of+habit/creatures-of-habit-men-linen-easy-pants/30564696/buy,N/A,N/A,N/A
blue linen pants,Tommy Hilfiger,Rs. 2099,N/A,Girls Hot Pants Shorts,Rs. 2999,Rs. 2099,(30% OFF),Blue Linen Pants,https://www.myntra.com/shorts/tommy+hilfiger/tommy-hilfiger-girls-linen-hot-pants-shorts/33083715/buy,N/A,N/A,N/A
blue linen pants,Shop Staple,N/A,N/A,Women High-Rise Trousers,N/A,N/A,N/A,Blue Linen Pants,https://www.myntra.com/trousers/shop+staple/shop-staple-women-navy-blue-linen-straight-pants-with-top-stitch-detail/34134045/buy,N/A,N/A,N/A
blue linen pants,Tommy Hilfiger,Rs. 1959,N/A,Girls Hot Pants Shorts,Rs. 2799,Rs. 1959,(30% OFF),Blue Linen Pants,https://www.myntra.com/shorts/tommy+hilfiger/tommy-hilfiger-girls-linen-hot-pants-shorts/33083713/buy,N/A,N/A,N/A
blue linen pants,Creatures of Habit,N/A,N/A,Women Linen Oversized Pants,N/A,N/A,N/A,Blue Linen Pants,https://www.myntra.com/trousers/creatures+of+habit/creatures-of-habit-women-linen-oversized-pants/30444632/buy,N/A,N/A,N/A
blue linen pants,Creatures of Habit,N/A,N/A,Men Linen Easy Pants,N/A,N/A,N/A,Blue Linen Pants,https://www.myntra.com/trousers/creatures+of+habit/creatures-of-habit-men-linen-easy-pants/30564711/buy,N/A,N/A,N/A
blue linen pants,Creatures of Habit,N/A,N/A,Women Linen Easy Pants,N/A,N/A,N/A,Blue Linen Pants,https://www.myntra.com/trousers/creatures+of+habit/creatures-of-habit-women-linen-easy-pants/30444611/buy,N/A,N/A,N/A
blue linen pants,KAVYA SAREES,N/A,N/A,Men Solid Linen Kurta Set,N/A,N/A,N/A,Blue Linen Pants,https://www.myntra.com/kurta-sets/kavya+sarees/kavya-sarees-men-blue-solid-linen-kurta-set/18258800/buy,N/A,N/A,N/A
blue linen pants,KAORI BY SHREYA AGARWAL,Rs. 1415,N/A,Linen Wide Leg Trousers,Rs. 3629,Rs. 1415,(61% OFF),Blue Linen Pants,https://www.myntra.com/trousers/kaori+by+shreya+agarwal/kaori-by-shreya-agarwal-women-relaxed-wide-leg-linen-trousers/30793126/buy,N/A,N/A,N/A
blue linen pants,Vero Moda,Rs. 2799,N/A,Women Formal Trousers,Rs. 3999,Rs. 2799,(30% OFF),Blue Linen Pants,https://www.myntra.com/trousers/vero+moda/vero-moda-women-straight-fit-high-rise-pleated-formal-trousers/32468747/buy,N/A,N/A,N/A
pink blazer for women,Hubberholme,Rs. 2813,N/A,Single Breasted Blazer,Rs. 6699,Rs. 2813,(58% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/hubberholme/hubberholme-oversized-notched-lapel-single-breasted-blazer/33413724/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/29/aOrlzPUe_3e19bcf403b8480cab5d2e6b042c3c28.jpg",N/A,N/A
pink blazer for women,FableStreet,Rs. 5095,N/A,Single-Breasted Formal Blazers,Rs. 5995,Rs. 5095,(15% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/fablestreet/fablestreet-women-notched-lapel-collar-single-breasted-formal-blazers/33583513/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/12/QkfeYfqG_95946ac153c54617bfadd36e3a6e7e06.jpg",N/A,N/A
pink blazer for women,All About You Formals,Rs. 1499,"4.3
|
303",Women Checked Casual Blazer,Rs. 4999,Rs. 1499,(70% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/all+about+you+formals/all-about-you-formals-women-pink--grey-single-breasted-checked-casual-blazer/14230962/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14230962/2021/9/27/ed32543a-2592-42d0-8361-29ef5682705d1632725015476allaboutyouWomenPinkGreySingle-BreastedCheckedCasualBlazer3.jpg","|
303",N/A
pink blazer for women,Cottinfab,Rs. 1079,"3.8
|
66",Single-Breasted Blazer,Rs. 2699,Rs. 1079,(60% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/cottinfab/cottinfab-single-breasted-semiformal-blazer/30572471/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30572471/2024/8/29/44a6b360-358b-4a74-b35c-8ef8f20f988c1724905027882-Cottinfab-Women-Pink-Solid-Regular-Fit-Single-Breasted-Blaze-1.jpg","|
66",N/A
pink blazer for women,TAHVO,Rs. 2939,"3.8
|
16",Single Breasted Blazer,Rs. 5999,Rs. 2939,(51% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/tahvo/tahvo-slim-fit-single-breasted-blazer/28496694/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28496694/2024/3/26/424bd257-219a-4a8e-9c99-66584362f54c1711431747146Blazers1.jpg","|
16",N/A
pink blazer for women,CHIC BY TOKYO TALKIES,Rs. 1275,N/A,Double Breasted Blazer,Rs. 4399,Rs. 1275,(71% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/chic+by+tokyo+talkies/chic-by-tokyo-talkies-oversized-double-breasted-notched-lapel-collar-blazer/33419062/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/31/oN9VLjk4_c2f26163fb894541850a41a8e49d0559.jpg",N/A,N/A
pink blazer for women,StyleCast,Rs. 1775,"3.9
|
10",Checked Double-Breasted Blazer,Rs. 3699,Rs. 1775,(52% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/stylecast/stylecast-pink-checked-notched-lapel-collar-double-breasted-blazer/29093810/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/23/CioOsXKL_e8b308df9bd6419081bdd4c0bbae6f41.jpg","|
10",N/A
pink blazer for women,Cottinfab,Rs. 999,"4.2
|
388",Striped Front Open Blazer,Rs. 2499,Rs. 999,(60% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/cottinfab/cottinfab-women-pink--white-cotton-striped-front-open-blazer/16193056/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16193056/2021/12/7/43934340-fc80-4c18-bad2-e29bf75164e21638872096023-Cottinfab-Women-Pink--White-Cotton-Striped-Front-Open-Blazer-1.jpg","|
388",N/A
pink blazer for women,Cottinfab,Rs. 1039,"4
|
37",Single-Breasted Casual Blazer,Rs. 2599,Rs. 1039,(60% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/cottinfab/cottinfab-striped-single-breasted-pure-cotton-casual-blazer/30572462/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30572462/2024/8/27/1ca2ff45-b503-4ea3-b301-4ec996623c291724754439729-Cottinfab-Pink-Striped-Pure-Cotton-Single-Breasted-Regular-F-1.jpg","|
37",N/A
pink blazer for women,Golden Kite,Rs. 1133,"4.5
|
6",Women Single Breasted Blazer,Rs. 2699,Rs. 1133,(58% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/golden+kite/golden-kite-women-notched-lapel-single-breasted-formal-blazer/31132932/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/27/sXb9JwJk_bf9557220c954f5fb78449f3cdd84af0.jpg","|
6",N/A
pink blazer for women,plusS,Rs. 999,"3.9
|
7",Single Breasted Blazer,Rs. 4999,Rs. 999,(80% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/pluss/pluss-notched-lapel-slim-fit-cotton-single-breasted-blazer/31232363/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/7/YZhH56ur_399137fe44b14fc089859ea0bc263e15.jpg","|
7",N/A
pink blazer for women,Kazo,Rs. 2020,"3.3
|
9",Self Design Front Open Blazer,Rs. 4490,Rs. 2020,(55% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/kazo/kazo-self-design-notched-lapel-front-open-blazer/30609663/buy,N/A,"|
9",N/A
pink blazer for women,Van Heusen Woman,Rs. 2099,"4.3
|
48",Single-Breasted Formal Blazers,Rs. 2999,Rs. 2099,(30% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/van+heusen+woman/van-heusen-woman-slim-fit-single-breasted-formal-blazers/30493299/buy,N/A,"|
48",N/A
pink blazer for women,StyleCast,Rs. 1819,"3.1
|
48",Printed Double-Breasted Blazer,Rs. 3499,Rs. 1819,(48% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/stylecast/stylecast-pink-printed-notched-lapel-collar-double-breasted-blazers/28569976/buy,N/A,"|
48",N/A
pink blazer for women,Van Heusen Woman,Rs. 2279,"4.2
|
11",Front Open Blazer,Rs. 3799,Rs. 2279,(40% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/van+heusen+woman/van-heusen-woman-peaked-lapel-collar-front-open-blazer/30428296/buy,N/A,"|
11",N/A
pink blazer for women,Allen Solly Woman,N/A,"3.5
|
31",Woman Formal Blazer,N/A,N/A,N/A,Pink Blazer For Women,https://www.myntra.com/blazers/allen+solly+woman/allen-solly-woman-single-breasted-formal-blazer/26467890/buy,N/A,"|
31",N/A
pink blazer for women,Enamor,Rs. 1679,"3.7
|
23",Cotton Single Breasted Blazers,Rs. 2399,Rs. 1679,(30% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/enamor/enamor-dry-fit-cotton-single-breasted-blazers/25455836/buy,N/A,"|
23",N/A
pink blazer for women,Global Republic,Rs. 2079,N/A,Single-Breasted Blazers,Rs. 2599,Rs. 2079,(20% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/global+republic/global-republic-single-breasted-notched-lapel-blazers/32142525/buy,N/A,N/A,N/A
pink blazer for women,Global Republic,Rs. 1999,N/A,womens Striped formal Blazer,Rs. 2499,Rs. 1999,(20% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/global+republic/global-republic-womens-formal-blazer/29885891/buy,N/A,N/A,N/A
pink blazer for women,Martini,Rs. 1799,"3.1
|
7",Double Breasted Crop Blazer,Rs. 2999,Rs. 1799,(40% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/martini/martini-notched-lapel-double-breasted-crop-blazer/29765294/buy,N/A,"|
7",N/A
pink blazer for women,Madame,Rs. 1294,N/A,Self-Design Blazer,Rs. 3699,Rs. 1294,(65% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/madame/-madame-self-design-single-breasted-blazer/28104152/buy,N/A,N/A,N/A
pink blazer for women,KIABI,Rs. 1249,"4
|
5",Double-Breasted Blazer,Rs. 2499,Rs. 1249,(50% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/kiabi/kiabi-notched-lapel-double-breasted-blazer/27128834/buy,N/A,"|
5",N/A
pink blazer for women,QUIERO,Rs. 1199,"3.7
|
11",Printed Single-Breasted Blazer,Rs. 5999,Rs. 1199,(80% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/quiero/quiero-printed-regular-fit-single-breasted-blazer/25951628/buy,N/A,"|
11",N/A
pink blazer for women,BLANC9,Rs. 2999,N/A,Single-Breasted Blazer,Rs. 4999,Rs. 2999,(40% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/blanc9/blanc9-printed-notched-lapel-single-breasted-blazers/31437506/buy,N/A,N/A,N/A
pink blazer for women,Allen Solly Woman,N/A,"3.6
|
61",Women Single-Breasted Formal Blazers,N/A,N/A,N/A,Pink Blazer For Women,https://www.myntra.com/blazers/allen+solly+woman/allen-solly-woman-women-single-breasted-formal-blazers/21145144/buy,N/A,"|
61",N/A
pink blazer for women,The Pink Moon,Rs. 2379,N/A,Scuba Crepe Formal Blazer,Rs. 3499,Rs. 2379,(32% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/the+pink+moon/the-pink-moon-single-breasted-pink-scuba-crepe-formal-blazer/34349900/buy,N/A,N/A,N/A
pink blazer for women,KIZI,Rs. 2299,N/A,Cotton Single-Breasted Blazer,Rs. 4599,Rs. 2299,(50% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/kizi/kizi-floral-printed-notched-lapel-cotton-single-breasted-blazer/30835526/buy,N/A,N/A,N/A
